region,ckpt_root,run_id,head,alpha,beta,dropout,thr,k,out_w,best_ep,epochs,seed,test_hot_all,test_mean,test_hot_ext,val_hot_all,val_mean,val_hot_ext,n,n_ext,path
Center,grid_ckpts_FINAL_v3,BIGEXP_raw_v3__temporalfusion__alpha1__do0.3__bh1__pat30,temporalfusion,1.0,1.0,0.3,38.650001525878906,,,8,38,333,2.0367989540100098,1.5579633712768555,2.6916446685791016,2.2166941165924072,1.5823915004730225,2.292844772338867,238,24,Cluster Center/grid_ckpts_FINAL_v3/BIGEXP_raw_v3__temporalfusion__alpha1__do0.3__bh1__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__patchtst__alpha2__do0.1__bh1__pat30,patchtst,2.0,1.0,0.1,38.650001525878906,,,73,103,333,1.9953995943069458,1.507174015045166,4.636711597442627,2.111985683441162,1.3844549655914307,3.8639755249023438,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__patchtst__alpha2__do0.1__bh1__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__patchtst__alpha1__do0.1__bh1.5__pat30,patchtst,1.0,1.5,0.1,38.650001525878906,,,64,94,333,2.078373908996582,1.541243076324463,4.73229455947876,2.2500178813934326,1.451390266418457,4.189899444580078,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__patchtst__alpha1__do0.1__bh1.5__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh2__pat30,temporalfusion,1.0,2.0,0.1,38.650001525878906,,,15,45,333,2.1894471645355225,1.6421514749526978,4.286105632781982,2.2911016941070557,1.5737485885620117,3.9818458557128906,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh2__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__patchtst__alpha8__do0.1__bh2__pat30,patchtst,8.0,2.0,0.1,38.650001525878906,,,73,103,333,2.1001577377319336,1.5332231521606445,4.755053997039795,2.1434249877929688,1.408311128616333,3.4426679611206055,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__patchtst__alpha8__do0.1__bh2__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__patchtst__alpha4__do0.1__bh2__pat30,patchtst,4.0,2.0,0.1,38.650001525878906,,,73,103,333,2.106637954711914,1.544365644454956,4.561850547790527,2.1035053730010986,1.387634515762329,3.4322564601898193,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__patchtst__alpha4__do0.1__bh2__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1.5__pat30,temporalfusion,1.0,1.5,0.1,38.650001525878906,,,33,63,333,2.167417287826538,1.6403882503509521,4.337646961212158,2.4038970470428467,1.5924615859985352,3.61344838142395,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1.5__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__temporalfusion__alpha4__do0.1__bh2__pat30,temporalfusion,4.0,2.0,0.1,38.650001525878906,,,42,72,333,2.0856783390045166,1.595923662185669,4.244927883148193,2.2842423915863037,1.617382526397705,3.706221342086792,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__temporalfusion__alpha4__do0.1__bh2__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__patchtst__alpha1__do0.1__bh2__pat30,patchtst,1.0,2.0,0.1,38.650001525878906,,,16,46,333,2.2181811332702637,1.5989938974380493,4.2640228271484375,2.211803913116455,1.4663554430007935,3.7944905757904053,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__patchtst__alpha1__do0.1__bh2__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1__pat30,temporalfusion,2.0,1.0,0.1,38.650001525878906,,,11,41,333,2.0368704795837402,1.5565176010131836,3.3726227283477783,2.108059883117676,1.5989618301391602,2.883218765258789,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh2__pat30,temporalfusion,2.0,2.0,0.1,38.650001525878906,,,45,75,333,2.038236618041992,1.5950210094451904,3.6405982971191406,2.202556848526001,1.5888926982879639,3.2131290435791016,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh2__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__patchtst__alpha8__do0.1__bh1.5__pat30,patchtst,8.0,1.5,0.1,38.650001525878906,,,64,94,333,2.076242208480835,1.5297189950942993,4.7229905128479,2.1429858207702637,1.4197638034820557,4.102738380432129,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__patchtst__alpha8__do0.1__bh1.5__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__temporalfusion__alpha8__do0.1__bh1__pat30,temporalfusion,8.0,1.0,0.1,38.650001525878906,,,9,39,333,1.9335771799087524,1.5518076419830322,3.4526736736297607,2.1949660778045654,1.5939021110534668,2.8360278606414795,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__temporalfusion__alpha8__do0.1__bh1__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__patchtst__alpha1__do0.1__bh1__pat30,patchtst,1.0,1.0,0.1,38.650001525878906,,,60,90,333,2.026540517807007,1.4877463579177856,4.389024257659912,2.1846067905426025,1.4357984066009521,4.390396595001221,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__patchtst__alpha1__do0.1__bh1__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__temporalfusion__alpha4__do0.1__bh1__pat30,temporalfusion,4.0,1.0,0.1,38.650001525878906,,,17,47,333,2.0328686237335205,1.5734320878982544,3.8362038135528564,2.0643296241760254,1.5290472507476807,2.532737970352173,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__temporalfusion__alpha4__do0.1__bh1__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__patchtst__alpha4__do0.1__bh1__pat30,patchtst,4.0,1.0,0.1,38.650001525878906,,,19,49,333,2.1243059635162354,1.541445016860962,4.964428901672363,2.2416343688964844,1.4465651512145996,4.656935214996338,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__patchtst__alpha4__do0.1__bh1__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__patchtst__alpha2__do0.1__bh1.5__pat30,patchtst,2.0,1.5,0.1,38.650001525878906,,,20,50,333,1.9853894710540771,1.482468605041504,4.01600980758667,2.1861541271209717,1.4660654067993164,3.7569448947906494,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__patchtst__alpha2__do0.1__bh1.5__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__temporalfusion__alpha4__do0.1__bh1.5__pat30,temporalfusion,4.0,1.5,0.1,38.650001525878906,,,30,60,333,2.135707378387451,1.608973741531372,4.6209588050842285,2.2699716091156006,1.5572577714920044,3.890324354171753,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__temporalfusion__alpha4__do0.1__bh1.5__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1__pat30,temporalfusion,1.0,1.0,0.1,38.650001525878906,,,9,39,333,2.041635036468506,1.5617139339447021,3.9423351287841797,2.148301601409912,1.5621700286865234,3.3605337142944336,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__patchtst__alpha8__do0.1__bh1__pat30,patchtst,8.0,1.0,0.1,38.650001525878906,,,61,91,333,2.022031784057617,1.4809002876281738,4.373303413391113,2.141460657119751,1.4260525703430176,3.6131317615509033,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__patchtst__alpha8__do0.1__bh1__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1.5__pat30,temporalfusion,2.0,1.5,0.1,38.650001525878906,,,9,39,333,2.227081060409546,1.632645606994629,3.772169828414917,2.2329626083374023,1.5562498569488525,2.958359479904175,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1.5__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__patchtst__alpha4__do0.1__bh1.5__pat30,patchtst,4.0,1.5,0.1,38.650001525878906,,,39,69,333,2.1876986026763916,1.5473958253860474,4.557036876678467,2.1680259704589844,1.3992044925689697,4.0261077880859375,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__patchtst__alpha4__do0.1__bh1.5__pat30/meta.json
Center,grid_ckpts_mae,BIGEXP_raw_v3__patchtst__alpha2__do0.1__bh2__pat30,patchtst,2.0,2.0,0.1,38.650001525878906,,,18,48,333,2.158210277557373,1.5840718746185303,4.826776504516602,2.2511863708496094,1.4408717155456543,4.342758655548096,238,24,Cluster Center/grid_ckpts_mae/BIGEXP_raw_v3__patchtst__alpha2__do0.1__bh2__pat30/meta.json
Center,grid_ckpts_FINAL,BIGEXP_raw_v3__lstm__alpha1__do0.1__bh1.5__pat30,lstm,1.0,1.5,0.1,38.650001525878906,,,28,58,333,2.3158442974090576,1.685877799987793,4.133985996246338,2.337911605834961,1.6196768283843994,3.4393270015716553,238,24,Cluster Center/grid_ckpts_FINAL/BIGEXP_raw_v3__lstm__alpha1__do0.1__bh1.5__pat30/meta.json
Center,grid_ckpts_FINAL,BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1.5__pat30,temporalfusion,2.0,1.5,0.1,38.650001525878906,,,9,39,333,2.1122958660125732,1.5656428337097168,2.360698938369751,2.6059234142303467,1.8488789796829224,1.9277715682983398,238,24,Cluster Center/grid_ckpts_FINAL/BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1.5__pat30/meta.json
Center,grid_ckpts_FINAL,BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1__pat30,temporalfusion,2.0,1.0,0.1,38.650001525878906,,,3,33,333,2.2640221118927,1.5695339441299438,1.898141860961914,2.651183843612671,1.7663496732711792,1.7712534666061401,238,24,Cluster Center/grid_ckpts_FINAL/BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1__pat30/meta.json
Center,grid_ckpts_FINAL,BIGEXP_raw_v3__lstm__alpha2__do0.1__bh1__pat30,lstm,2.0,1.0,0.1,38.650001525878906,,,19,49,333,2.2655911445617676,1.653146505355835,4.243609428405762,2.3028266429901123,1.6250150203704834,3.172475576400757,238,24,Cluster Center/grid_ckpts_FINAL/BIGEXP_raw_v3__lstm__alpha2__do0.1__bh1__pat30/meta.json
Center,grid_ckpts_FINAL,BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1.5__pat30,temporalfusion,1.0,1.5,0.1,38.650001525878906,,,13,43,333,2.152141571044922,1.5931577682495117,2.965250253677368,2.2940049171447754,1.6512422561645508,2.1619815826416016,238,24,Cluster Center/grid_ckpts_FINAL/BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1.5__pat30/meta.json
Center,grid_ckpts_FINAL,BIGEXP_raw_v3__lstm__alpha2__do0.1__bh1.5__pat30,lstm,2.0,1.5,0.1,38.650001525878906,,,13,43,333,2.37610125541687,1.7467176914215088,4.6400017738342285,2.4702365398406982,1.6215622425079346,3.8316762447357178,238,24,Cluster Center/grid_ckpts_FINAL/BIGEXP_raw_v3__lstm__alpha2__do0.1__bh1.5__pat30/meta.json
Center,grid_ckpts_FINAL,BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1__pat30,temporalfusion,1.0,1.0,0.1,38.650001525878906,,,71,101,333,2.055692434310913,1.5465757846832275,3.2772109508514404,2.224703788757324,1.6100679636001587,2.9232723712921143,238,24,Cluster Center/grid_ckpts_FINAL/BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1__pat30/meta.json
Center,grid_ckpts_FINAL,BIGEXP_raw_v3__lstm__alpha1__do0.1__bh1__pat30,lstm,1.0,1.0,0.1,38.650001525878906,,,16,46,333,2.2147622108459473,1.6620430946350098,3.473064661026001,2.545267343521118,1.9571630954742432,1.9706816673278809,238,24,Cluster Center/grid_ckpts_FINAL/BIGEXP_raw_v3__lstm__alpha1__do0.1__bh1__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha2__do0.1__bh0__pat30,lstm,2.0,0.0,0.1,40.05833435058594,,,14,44,333,2.074431896209717,1.7866307497024536,2.24973201751709,2.2461845874786377,1.804756760597229,2.877336025238037,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha2__do0.1__bh0__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha1__do0.1__bh1.5__pat30,lstm,1.0,1.5,0.1,40.05833435058594,,,10,40,333,2.577582597732544,2.09222412109375,1.3758867979049683,2.4865944385528564,2.157846450805664,1.9970371723175049,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha1__do0.1__bh1.5__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha3__do0.1__bh1__pat30,lstm,3.0,1.0,0.1,40.05833435058594,,,31,61,333,2.2287137508392334,1.834581971168518,2.93123722076416,2.6776206493377686,2.097485065460205,2.540438652038574,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha3__do0.1__bh1__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh0__pat30,temporalfusion,1.0,0.0,0.1,40.05833435058594,,,17,47,333,2.073408842086792,1.7794547080993652,2.1177561283111572,2.336357593536377,1.8936339616775513,3.0513620376586914,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh0__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1.5__pat30,temporalfusion,1.0,1.5,0.1,40.05833435058594,,,1,31,333,3.0525832176208496,2.0063204765319824,1.3902267217636108,2.9565131664276123,2.0357437133789062,1.1415272951126099,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1.5__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1__pat30,temporalfusion,2.0,1.0,0.1,40.05833435058594,,,1,31,333,1.9239271879196167,1.9242053031921387,1.0383702516555786,2.3445544242858887,2.0334343910217285,1.9102263450622559,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha1__do0.1__bh1__pat30,lstm,1.0,1.0,0.1,40.05833435058594,,,37,67,333,2.176356315612793,1.8109042644500732,2.568990707397461,2.484811544418335,1.932411789894104,2.499302864074707,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha1__do0.1__bh1__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha3__do0.1__bh0__pat30,temporalfusion,3.0,0.0,0.1,40.05833435058594,,,31,61,333,1.9702403545379639,1.700679063796997,1.8681907653808594,2.3215959072113037,1.9034160375595093,2.6598498821258545,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha3__do0.1__bh0__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh0__pat30,temporalfusion,2.0,0.0,0.1,40.05833435058594,,,49,79,333,1.9687119722366333,1.646368384361267,1.7236502170562744,2.356992483139038,1.8872860670089722,2.734447479248047,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh0__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1.5__pat30,temporalfusion,2.0,1.5,0.1,40.05833435058594,,,4,34,333,2.3097362518310547,1.7937692403793335,0.9502713084220886,2.683222532272339,2.0575201511383057,1.3704320192337036,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1.5__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha3__do0.1__bh1__pat30,temporalfusion,3.0,1.0,0.1,40.05833435058594,,,1,31,333,2.2467591762542725,1.897672176361084,0.6805905103683472,2.553563356399536,2.1553969383239746,1.7700989246368408,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha3__do0.1__bh1__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha3__do0.1__bh1.5__pat30,lstm,3.0,1.5,0.1,40.05833435058594,,,7,37,333,2.4215073585510254,2.093675136566162,2.165675163269043,2.733182430267334,2.410111904144287,2.140603542327881,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha3__do0.1__bh1.5__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha1__do0.1__bh0__pat30,lstm,1.0,0.0,0.1,40.05833435058594,,,15,45,333,2.2211687564849854,1.7633332014083862,2.2956278324127197,2.357224464416504,1.8214337825775146,2.7823104858398438,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha1__do0.1__bh0__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha2__do0.1__bh1__pat30,lstm,2.0,1.0,0.1,40.05833435058594,,,7,37,333,2.2441155910491943,1.888126254081726,2.089049816131592,2.766212224960327,2.2475593090057373,2.080288887023926,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha2__do0.1__bh1__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha3__do0.1__bh1.5__pat30,temporalfusion,3.0,1.5,0.1,40.05833435058594,,,1,31,333,2.169243812561035,1.8353675603866577,1.3925045728683472,2.565080165863037,2.132211685180664,1.9101072549819946,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha3__do0.1__bh1.5__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1__pat30,temporalfusion,1.0,1.0,0.1,40.05833435058594,,,6,36,333,1.90310800075531,1.5786126852035522,1.5253466367721558,2.431933879852295,1.9477052688598633,2.3060269355773926,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha3__do0.1__bh0__pat30,lstm,3.0,0.0,0.1,40.05833435058594,,,10,40,333,2.2165379524230957,1.8625354766845703,2.1285572052001953,2.557649612426758,2.1347978115081787,2.5929629802703857,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha3__do0.1__bh0__pat30/meta.json
Negev,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha2__do0.1__bh1.5__pat30,lstm,2.0,1.5,0.1,40.05833435058594,,,10,40,333,2.6832408905029297,1.9038589000701904,2.0703284740448,2.991753339767456,2.2429416179656982,2.4940884113311768,239,25,Cluster Negev/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha2__do0.1__bh1.5__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha3__do0.1__bh1.5__pat30,temporalfusion,3.0,1.5,0.1,38.40346240997311,,,14,44,333,2.221047878265381,1.6098248958587646,1.9745765924453735,2.9491963386535645,2.0895795822143555,2.6742069721221924,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha3__do0.1__bh1.5__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh0__pat30,temporalfusion,1.0,0.0,0.1,38.40346240997311,,,17,47,333,2.0741584300994873,1.6111037731170654,3.856574535369873,2.6366195678710938,1.954963207244873,3.796562910079956,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh0__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha1__do0.1__bh1__pat30,lstm,1.0,1.0,0.1,38.40346240997311,,,16,46,333,2.1425089836120605,1.5485020875930786,4.641992092132568,2.472752809524536,1.7001110315322876,3.7593941688537598,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha1__do0.1__bh1__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha1__do0.1__bh1.5__pat30,lstm,1.0,1.5,0.1,38.40346240997311,,,25,55,333,2.2355809211730957,1.6123378276824951,4.188807010650635,2.58905291557312,1.8571418523788452,3.069000720977783,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha1__do0.1__bh1.5__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha2__do0.1__bh0__pat30,lstm,2.0,0.0,0.1,38.40346240997311,,,11,41,333,2.0707430839538574,1.5652297735214233,3.0285747051239014,2.5201258659362793,1.7820491790771484,3.4436614513397217,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha2__do0.1__bh0__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1.5__pat30,temporalfusion,2.0,1.5,0.1,38.40346240997311,,,4,34,333,2.042449951171875,1.577200174331665,1.1368327140808105,2.754335403442383,1.9278571605682373,2.9423465728759766,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1.5__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha3__do0.1__bh0__pat30,temporalfusion,3.0,0.0,0.1,38.40346240997311,,,14,44,333,1.973541021347046,1.5643260478973389,2.40419864654541,2.50767183303833,1.8083915710449219,3.1755800247192383,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha3__do0.1__bh0__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1__pat30,temporalfusion,2.0,1.0,0.1,38.40346240997311,,,18,48,333,2.264694929122925,1.7635655403137207,2.8733763694763184,2.643860101699829,2.0004658699035645,3.2812721729278564,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh1__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha3__do0.1__bh1__pat30,lstm,3.0,1.0,0.1,38.40346240997311,,,24,54,333,2.232661724090576,1.627590298652649,3.8450424671173096,2.5697524547576904,1.7891204357147217,2.6587729454040527,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha3__do0.1__bh1__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha3__do0.1__bh1__pat30,temporalfusion,3.0,1.0,0.1,38.40346240997311,,,27,57,333,2.4276297092437744,1.7696046829223633,4.388184547424316,2.6703405380249023,1.8905872106552124,3.162064790725708,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha3__do0.1__bh1__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1.5__pat30,temporalfusion,1.0,1.5,0.1,38.40346240997311,,,39,69,333,2.093111991882324,1.5676308870315552,3.0008952617645264,2.7115609645843506,2.005244493484497,3.352313995361328,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1.5__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha2__do0.1__bh1.5__pat30,lstm,2.0,1.5,0.1,38.40346240997311,,,10,40,333,2.188544988632202,1.595050573348999,4.741945743560791,2.543034076690674,1.8033632040023804,4.234328269958496,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha2__do0.1__bh1.5__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha2__do0.1__bh1__pat30,lstm,2.0,1.0,0.1,38.40346240997311,,,9,39,333,2.3702120780944824,1.6976454257965088,2.9576547145843506,2.748915195465088,1.919332504272461,3.5853190422058105,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha2__do0.1__bh1__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__lstm__alpha3__do0.1__bh0__pat30,lstm,3.0,0.0,0.1,38.40346240997311,,,11,41,333,2.153421401977539,1.6221137046813965,2.301889657974243,2.5279107093811035,1.8022618293762207,2.587707996368408,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__lstm__alpha3__do0.1__bh0__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh0__pat30,temporalfusion,2.0,0.0,0.1,38.40346240997311,,,27,57,333,2.274245500564575,1.7078076601028442,4.149575710296631,2.6092920303344727,1.843688726425171,3.7789230346679688,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha2__do0.1__bh0__pat30/meta.json
Northwest,grid_ckpts_FINAL_NEGEV,BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1__pat30,temporalfusion,1.0,1.0,0.1,38.40346240997311,,,28,58,333,2.265002965927124,1.6371175050735474,2.814318895339966,2.5518929958343506,1.8151010274887085,3.1115689277648926,239,15,Cluster Northwest/grid_ckpts_FINAL_NEGEV/BIGEXP_raw_v3__temporalfusion__alpha1__do0.1__bh1__pat30/meta.json
