tag,pred_m1_hot,pred_m1_p3,pred_m1_p7,pred_m1_p15,pred_point,true_m1_hot,true_m1_p3,true_m1_p7,true_m1_p15,split
2022-03-07,24.953739166259766,24.704435348510742,24.104860305786133,22.409507751464844,2022-03-06,34.31818181818182,32.71818181818182,27.00909090909091,17.87272727272727,test
2022-03-14,24.69195556640625,24.159618377685547,23.193836212158203,21.768722534179688,2022-03-13,35.43636363636364,33.09090909090909,30.39090909090909,21.40909090909091,test
2022-03-21,14.881072998046875,14.758018493652344,14.514896392822266,13.914978981018066,2022-03-20,37.25454545454545,34.99166666666667,30.64545454545454,26.5,test
2022-03-28,17.426773071289062,16.41166877746582,15.824334144592285,15.338830947875977,2022-03-27,37.25454545454545,34.99166666666667,31.49166666666667,27.641666666666666,test
2022-04-01,24.622852325439453,21.090301513671875,20.123889923095703,19.173946380615234,2022-03-31,37.25454545454545,35.43636363636364,33.09090909090909,28.59166666666667,test
2022-04-07,36.590763092041016,35.10036087036133,34.58213424682617,33.20277786254883,2022-04-06,37.25454545454545,35.641666666666666,31.49166666666667,27.59166666666667,test
2022-04-14,29.57064437866211,29.075847625732422,28.820091247558594,27.601036071777344,2022-04-13,37.25454545454545,35.641666666666666,32.31666666666667,27.86666666666667,test
2022-04-21,31.346555709838867,30.843042373657227,29.71068000793457,28.379913330078125,2022-04-20,38.22500000000001,35.641666666666666,32.31666666666667,28.49166666666667,test
2022-04-28,32.65178680419922,31.963035583496094,31.604326248168945,30.099308013916016,2022-04-27,38.22500000000001,35.641666666666666,32.599999999999994,30.416666666666668,test
2022-05-01,32.41213607788086,32.064971923828125,31.886489868164062,31.09990692138672,2022-04-30,38.22500000000001,35.37272727272727,32.599999999999994,30.666666666666668,test
2022-05-07,33.019752502441406,32.0599479675293,31.560386657714844,30.534717559814453,2022-05-06,38.22500000000001,34.83636363636364,33.625,31.483333333333338,test
2022-05-14,33.231224060058594,33.05596923828125,32.63823699951172,31.493518829345703,2022-05-13,39.075,36.49999999999999,34.79090909090908,32.75454545454546,test
2022-05-21,34.422340393066406,34.071083068847656,33.902015686035156,33.07059097290039,2022-05-20,39.075,36.18333333333333,33.85454545454546,32.583333333333336,test
2022-05-28,34.88935470581055,34.561309814453125,34.42525100708008,33.975914001464844,2022-05-27,39.075,36.18333333333333,34.66666666666667,32.75454545454546,test
2022-06-01,34.94605255126953,34.779151916503906,34.48284912109375,33.69459533691406,2022-05-31,39.075,36.18333333333333,33.791666666666664,32.75454545454546,test
2022-06-07,35.82671356201172,35.53441619873047,35.034095764160156,34.14881134033203,2022-06-06,39.075,36.18333333333333,33.791666666666664,33.11666666666667,test
2022-06-14,36.262847900390625,35.72648620605469,35.07083511352539,34.73402404785156,2022-06-13,34.725,34.66666666666667,33.75000000000001,33.12500000000001,test
2022-06-21,35.58771514892578,35.450958251953125,35.2779541015625,34.66646194458008,2022-06-20,36.87500000000001,35.45,33.80833333333333,33.333333333333336,test
2022-06-28,35.91217041015625,35.25517272949219,34.907833099365234,34.65887451171875,2022-06-27,36.87500000000001,35.84166666666666,34.725,33.45,test
2022-07-01,35.91515350341797,35.60074996948242,35.488861083984375,34.93557357788086,2022-06-30,37.28333333333333,36.39166666666667,35.45,33.791666666666664,test
2022-07-07,35.62933349609375,35.411582946777344,34.976280212402344,34.6852912902832,2022-07-06,37.28333333333333,36.39166666666667,35.99999999999999,34.725,test
2022-07-14,35.09552764892578,34.91838073730469,34.769676208496094,34.456275939941406,2022-07-13,37.28333333333333,36.39166666666667,35.99999999999999,34.85833333333334,test
2022-07-21,35.49540710449219,35.381248474121094,35.16986846923828,34.93516159057617,2022-07-20,37.28333333333333,36.38333333333333,35.90833333333334,34.325,test
2022-07-28,35.85226058959961,35.54393005371094,35.42698669433594,35.14780044555664,2022-07-27,37.28333333333333,36.74166666666667,35.99999999999999,34.49166666666667,test
2022-08-01,35.02564239501953,34.953311920166016,34.8795166015625,34.67362976074219,2022-07-31,37.88333333333333,37.199999999999996,36.06666666666667,34.71666666666667,test
2022-08-07,35.32089614868164,35.172874450683594,35.04293441772461,34.536048889160156,2022-08-06,37.88333333333333,37.199999999999996,35.475,34.300000000000004,test
2022-08-14,34.32860565185547,34.2877197265625,34.16257095336914,34.00968933105469,2022-08-13,37.88333333333333,37.199999999999996,35.475,34.09166666666667,test
2022-08-21,34.78912353515625,34.552207946777344,34.06232452392578,33.634971618652344,2022-08-20,37.88333333333333,37.199999999999996,35.475,33.74999999999999,test
2022-08-28,35.1412353515625,34.900943756103516,34.344425201416016,33.71103286743164,2022-08-27,37.88333333333333,37.199999999999996,34.65,33.30833333333333,test
2022-09-01,35.226863861083984,34.84221649169922,34.46180725097656,33.55073547363281,2022-08-31,35.166666666666664,34.71666666666666,34.40833333333334,33.24166666666667,test
2022-09-07,33.56646728515625,33.11250305175781,32.93681335449219,32.389801025390625,2022-09-06,35.166666666666664,34.71666666666666,33.96666666666666,32.74999999999999,test
2022-09-14,33.45273208618164,33.40740966796875,33.046173095703125,32.03541564941406,2022-09-13,35.166666666666664,34.71666666666666,33.583333333333336,31.191666666666666,test
2022-09-21,31.623775482177734,31.27054214477539,31.042627334594727,30.464214324951172,2022-09-20,35.166666666666664,34.71666666666666,33.583333333333336,30.808333333333334,test
2022-09-28,33.67136764526367,33.05033874511719,32.45494079589844,31.260787963867188,2022-09-27,34.71666666666666,33.583333333333336,32.300000000000004,28.433333333333334,test
2022-10-01,33.96788787841797,32.85501480102539,32.165321350097656,30.844837188720703,2022-09-30,34.49166666666667,32.88333333333333,30.808333333333334,27.649999999999995,test
2022-10-07,31.129724502563477,30.950597763061523,30.288862228393555,28.927085876464844,2022-10-06,31.858333333333334,28.783333333333335,28.433333333333334,27.191666666666663,test
2022-10-14,28.953569412231445,28.508663177490234,28.152252197265625,27.704402923583984,2022-10-13,31.858333333333334,28.716666666666665,27.633333333333336,26.441666666666666,test
2022-10-21,28.614709854125977,28.174854278564453,27.76750946044922,26.913284301757812,2022-10-20,29.108333333333334,27.641666666666666,26.70909090909091,25.224999999999998,test
2022-10-28,27.028278350830078,26.77801513671875,26.482324600219727,25.433626174926758,2022-10-27,28.466666666666665,27.633333333333336,25.733333333333334,24.391666666666666,test
2022-11-01,26.896175384521484,26.52174949645996,26.1059513092041,25.07822036743164,2022-10-31,28.008333333333336,25.766666666666666,25.224999999999998,23.975000000000005,test
