split,tag,y_p1,y_p3,y_p7,y_p15
test,2021-06-28,38.958332,36.950001,36.650002,34.791668
test,2021-07-01,38.958332,36.858334,36.016666,34.783333
test,2021-07-07,39.833332,38.958332,36.858334,35.133335
test,2021-07-14,40.091667,39.799999,37.941666,35.266666
test,2021-07-21,40.091667,39.799999,37.549999,35.025002
test,2021-07-28,40.091667,39.799999,37.549999,35.250000
test,2021-08-01,40.091667,39.799999,37.549999,35.266666
test,2021-08-07,40.091667,36.391666,35.549999,34.866665
test,2021-08-14,36.391666,35.941666,35.150002,33.924999
test,2021-08-21,36.391666,35.941666,35.150002,33.858334
test,2021-08-28,36.008335,35.383335,34.133335,32.849998
test,2021-09-01,36.008335,34.366665,33.875000,32.116665
test,2021-09-07,36.008335,34.366665,32.791668,30.333334
test,2021-09-14,34.366665,34.025002,32.566666,30.333334
test,2021-09-21,34.366665,34.025002,30.908333,29.950001
test,2021-09-28,34.025002,30.958334,30.516666,28.658333
test,2021-10-01,34.025002,31.150000,30.841667,28.658333
test,2021-10-07,34.025002,31.799999,30.858334,27.841667
test,2021-10-14,31.808332,30.958334,29.875000,27.141666
test,2021-10-21,31.808332,30.116667,29.458334,26.883333
test,2021-10-28,31.808332,30.116667,29.458334,25.674999
test,2021-11-01,31.808332,30.116667,29.299999,25.641666
test,2021-11-07,31.500000,29.458334,27.141666,23.491667
test,2021-11-14,31.500000,29.091667,25.391666,22.683332
test,2021-11-21,31.500000,29.091667,23.933332,21.291666
test,2021-11-28,31.500000,29.091667,22.100000,19.316668
test,2021-12-01,25.841667,23.933332,21.291666,18.308332
test,2021-12-07,25.841667,23.933332,18.541666,17.141666
test,2021-12-14,21.583334,20.799999,18.466667,16.808332
test,2021-12-21,21.583334,20.433332,18.308332,16.616667
test,2021-12-28,21.583334,20.433332,18.308332,15.875000
test,2022-01-01,21.583334,20.433332,18.091667,15.041667
test,2022-01-07,21.583334,20.433332,18.283333,14.016666
test,2022-01-14,21.125000,18.858334,16.358334,13.516666
test,2022-01-21,21.125000,19.816668,17.900000,15.400000
test,2022-01-28,24.633333,21.125000,18.858334,16.650000
test,2022-02-01,25.116667,21.608334,19.816668,17.900000
test,2022-02-07,27.583334,24.633333,20.716667,18.716667
test,2022-02-14,27.583334,24.633333,20.716667,18.558332
test,2022-02-21,27.583334,24.633333,20.716667,18.000000
test,2022-02-28,27.836363,25.116667,20.716667,17.000000
test,2022-03-01,27.836363,25.116667,21.409090,17.000000
test,2022-03-07,34.318180,32.718182,27.009090,17.872726
test,2022-03-14,35.436363,33.090908,30.390909,21.409090
test,2022-03-21,37.254547,34.991665,30.645454,26.500000
test,2022-03-28,37.254547,34.991665,31.491667,27.641666
test,2022-04-01,37.254547,35.436363,33.090908,28.591667
test,2022-04-07,37.254547,35.641666,31.491667,27.591667
test,2022-04-14,37.254547,35.641666,32.316666,27.866667
test,2022-04-21,38.224998,35.641666,32.316666,28.491667
test,2022-04-28,38.224998,35.641666,32.599998,30.416666
test,2022-05-01,38.224998,35.372726,32.599998,30.666666
test,2022-05-07,38.224998,34.836365,33.625000,31.483334
test,2022-05-14,39.075001,36.500000,34.790909,32.754547
test,2022-05-21,39.075001,36.183334,33.854546,32.583332
test,2022-05-28,39.075001,36.183334,34.666668,32.754547
test,2022-06-01,39.075001,36.183334,33.791668,32.754547
test,2022-06-07,39.075001,36.183334,33.791668,33.116665
test,2022-06-14,34.724998,34.666668,33.750000,33.125000
test,2022-06-21,36.875000,35.450001,33.808334,33.333332
test,2022-06-28,36.875000,35.841667,34.724998,33.450001
test,2022-07-01,37.283333,36.391666,35.450001,33.791668
test,2022-07-07,37.283333,36.391666,36.000000,34.724998
test,2022-07-14,37.283333,36.391666,36.000000,34.858334
test,2022-07-21,37.283333,36.383335,35.908333,34.325001
test,2022-07-28,37.283333,36.741665,36.000000,34.491665
test,2022-08-01,37.883335,37.200001,36.066666,34.716667
test,2022-08-07,37.883335,37.200001,35.474998,34.299999
test,2022-08-14,37.883335,37.200001,35.474998,34.091667
test,2022-08-21,37.883335,37.200001,35.474998,33.750000
test,2022-08-28,37.883335,37.200001,34.650002,33.308334
test,2022-09-01,35.166668,34.716667,34.408333,33.241665
test,2022-09-07,35.166668,34.716667,33.966667,32.750000
test,2022-09-14,35.166668,34.716667,33.583332,31.191668
test,2022-09-21,35.166668,34.716667,33.583332,30.808332
test,2022-09-28,34.716667,33.583332,32.299999,28.433332
test,2022-10-01,34.491665,32.883335,30.808332,27.650000
test,2022-10-07,31.858334,28.783333,28.433332,27.191668
test,2022-10-14,31.858334,28.716667,27.633333,26.441668
test,2022-10-21,29.108334,27.641666,26.709091,25.225000
test,2022-10-28,28.466667,27.633333,25.733334,24.391666
test,2022-11-01,28.008333,25.766666,25.225000,23.975000
test,2022-11-07,28.008333,25.483334,24.258333,22.750000
test,2022-11-14,28.008333,25.250000,23.275000,22.033333
test,2022-11-21,28.008333,23.275000,23.072727,22.033333
test,2022-11-28,23.241667,23.191668,22.636364,21.408333
test,2022-12-01,23.241667,23.191668,22.549999,20.758333
test,2022-12-07,23.241667,23.072727,22.233334,19.341667
test,2022-12-14,23.241667,22.636364,19.908333,17.208334
test,2022-12-21,19.725000,19.341667,17.833334,16.816668
test,2022-12-28,22.058332,20.816668,19.266666,17.216667
test,2023-01-01,25.866667,22.058332,19.725000,17.933332
test,2023-01-07,25.866667,22.058332,19.725000,17.933332
test,2023-01-14,25.866667,22.058332,19.725000,17.833334
test,2023-01-21,25.866667,20.941668,19.641666,15.675000
test,2023-01-28,25.866667,20.125000,18.308332,15.675000
test,2023-02-01,30.475000,26.933332,18.491667,16.958334
test,2023-02-07,33.258335,28.750000,25.150000,18.250000
test,2023-02-14,33.258335,28.750000,26.383333,19.991667
test,2023-02-21,33.258335,28.750000,26.383333,20.508333
test,2023-02-28,33.258335,28.750000,26.799999,22.900000
test,2023-03-01,33.258335,28.750000,26.383333,22.174999
test,2023-03-07,31.716667,27.725000,24.400000,21.233334
test,2023-03-14,34.591667,32.491665,27.725000,21.674999
test,2023-03-21,34.591667,32.833332,31.416666,23.625000
test,2023-03-28,34.591667,32.833332,31.416666,25.358334
test,2023-04-01,34.591667,32.833332,31.416666,25.666666
test,2023-04-07,36.933334,34.450001,32.491665,26.466667
test,2023-04-14,36.933334,34.408333,31.058332,26.416666
test,2023-04-21,37.466667,35.766666,31.533333,26.416666
test,2023-04-28,37.466667,35.766666,33.958332,30.033333
test,2023-05-01,37.466667,35.766666,33.958332,30.525000
test,2023-05-07,41.049999,37.450001,34.133335,30.933332
test,2023-05-14,41.049999,37.450001,34.799999,31.533333
test,2023-05-21,41.049999,37.450001,34.133335,31.408333
test,2023-05-28,41.049999,37.450001,34.058334,31.908333
test,2023-06-01,41.049999,37.450001,34.058334,32.299999
test,2023-06-07,38.299999,35.708332,34.266666,32.875000
test,2023-06-14,38.299999,36.791668,34.266666,33.008335
test,2023-06-21,39.075001,37.866665,37.000000,33.641666
test,2023-06-28,39.533333,38.866665,38.325001,36.791668
test,2023-07-01,39.533333,38.866665,38.441666,36.875000
test,2023-07-07,39.533333,38.866665,38.441666,37.000000
test,2023-07-14,39.533333,38.866665,38.441666,37.066666
test,2023-07-21,39.533333,38.625000,37.783333,36.108334
test,2023-07-28,38.625000,37.566666,36.224998,34.908333
test,2023-08-01,37.783333,37.066666,35.733334,34.833332
test,2023-08-07,37.783333,36.891666,35.391666,34.766666
test,2023-08-14,41.366665,37.525002,35.733334,34.775002
test,2023-08-21,41.366665,37.525002,35.733334,34.033333
test,2023-08-28,41.366665,37.525002,35.474998,33.283333
test,2023-09-01,41.366665,37.525002,35.291668,33.291668
test,2023-09-07,41.366665,36.816666,34.508335,32.741665
test,2023-09-14,35.224998,33.875000,33.224998,31.633333
test,2023-09-21,35.224998,33.875000,32.974998,29.091667
test,2023-09-28,35.224998,35.041668,31.683332,29.091667
test,2023-10-01,35.218182,32.754547,30.799999,28.775000
test,2023-10-07,35.218182,32.754547,30.799999,29.266666
test,2023-10-14,35.218182,32.754547,30.036364,29.318182
test,2023-10-21,35.218182,32.754547,30.363636,29.527273
test,2023-10-28,31.818182,30.363636,29.636364,28.563637
test,2023-11-01,31.818182,29.845455,29.527273,25.027273
test,2023-11-07,30.363636,29.527273,27.600000,24.245455
test,2023-11-14,28.336363,25.690001,24.372726,22.672728
test,2023-11-21,28.336363,25.027273,22.972727,21.572727
test,2023-11-28,28.336363,23.700001,22.409090,20.600000
test,2023-12-01,28.336363,23.700001,22.409090,20.572727
test,2023-12-07,23.700001,22.754545,21.154545,19.816668
test,2023-12-14,24.408333,23.375000,21.191668,19.783333
test,2023-12-21,24.408333,21.466667,20.889999,19.341667
test,2023-12-28,24.408333,23.639999,21.049999,19.083334
test,2024-01-01,24.408333,23.639999,21.049999,18.208334
test,2024-01-07,24.408333,23.639999,20.889999,16.950001
test,2024-01-14,23.820000,22.799999,20.372726,17.100000
test,2024-01-21,23.820000,23.518183,19.418182,16.445454
test,2024-01-28,23.518183,21.963636,19.418182,17.563637
test,2024-02-01,23.708334,22.409090,20.400000,18.563637
test,2024-02-07,24.433332,23.518183,21.963636,19.316668
test,2024-02-14,27.283333,24.433332,21.963636,19.658333
test,2024-02-21,27.283333,26.275000,23.016666,20.733334
test,2024-02-28,32.341667,27.283333,24.433332,21.033333
test,2024-03-01,32.341667,28.483334,26.275000,21.033333
test,2024-03-07,32.341667,30.975000,29.299999,23.750000
test,2024-03-14,32.341667,30.975000,29.299999,24.383333
test,2024-03-21,34.166668,31.941668,29.625000,26.275000
test,2024-03-28,39.258335,34.400002,30.975000,28.483334
test,2024-04-01,39.258335,34.400002,30.025000,27.966667
test,2024-04-07,39.258335,34.400002,29.041666,26.924999
test,2024-04-14,39.258335,37.383335,29.625000,28.158333
test,2024-04-21,39.258335,37.383335,34.400002,28.158333
test,2024-04-28,38.258335,36.966667,34.616665,28.666666
test,2024-05-01,38.258335,36.966667,34.616665,28.674999
test,2024-05-07,38.258335,36.966667,35.799999,31.891666
test,2024-05-14,39.608334,38.075001,36.327274,33.854546
test,2024-05-21,41.009090,40.609093,37.908333,35.799999
test,2024-05-28,41.009090,40.609093,37.072727,36.136364
test,2024-06-01,41.009090,40.609093,37.172726,36.474998
test,2024-06-07,41.009090,40.609093,37.172726,36.500000
test,2024-06-14,41.009090,39.227272,37.454544,36.509090
test,2024-06-21,39.227272,39.154545,37.408333,36.500000
test,2024-06-28,39.227272,39.154545,37.454544,36.654545
test,2024-07-01,39.227272,39.154545,37.454544,36.436363
test,2024-07-07,39.227272,39.154545,37.408333,36.433334
test,2024-07-14,37.758335,37.408333,36.875000,35.841667
test,2024-07-21,37.781818,37.366665,36.783333,35.681820
test,2024-07-28,37.890907,37.366665,36.291668,35.536366
test,2024-08-01,37.890907,37.366665,36.291668,35.508335
test,2024-08-07,37.890907,36.890907,35.727272,35.136364
test,2024-08-14,37.890907,37.474998,35.636364,34.863636
test,2024-08-21,37.890907,36.890907,35.136364,33.781818
test,2024-08-28,37.474998,35.000000,34.518181,32.754547
test,2024-09-01,37.474998,35.000000,34.518181,32.500000
test,2024-09-07,37.474998,35.000000,34.472729,31.391666
test,2024-09-14,34.700001,32.599998,31.518183,30.450001
test,2024-09-21,32.650002,31.816668,30.766666,30.049999
test,2024-09-28,32.599998,30.766666,30.383333,29.366667
test,2024-10-01,31.525000,30.658333,30.250000,28.975000
test,2024-10-07,31.525000,30.491667,29.416666,27.866667
test,2024-10-14,31.525000,29.041666,28.025000,25.933332
test,2024-10-21,28.975000,27.725000,26.424999,24.391666
test,2024-10-28,28.975000,26.583334,25.299999,24.375000
test,2024-11-01,27.725000,25.883333,25.133333,23.966667
test,2024-11-07,26.424999,25.258333,24.375000,22.708334
test,2024-11-14,25.133333,24.391666,23.108334,21.008333
test,2024-11-21,25.133333,23.575001,21.825001,19.750000
test,2024-11-28,22.708334,22.075001,20.883333,19.391666
test,2024-12-01,22.708334,22.075001,20.883333,19.383333
test,2024-12-07,22.358334,21.866667,20.883333,18.983334
test,2024-12-14,21.866667,20.883333,19.391666,18.566668
test,2024-12-21,21.866667,21.150000,19.658333,18.566668
test,2024-12-28,21.866667,21.150000,19.658333,18.366667
test,2025-01-01,21.866667,21.591667,19.941668,18.483334
test,2025-01-07,21.608334,21.208334,19.941668,18.583334
test,2025-01-14,21.608334,21.208334,19.716667,18.341667
test,2025-01-21,21.608334,21.208334,19.791666,18.325001
test,2025-01-28,21.608334,21.208334,19.716667,15.733334
test,2025-02-01,21.283333,20.316668,19.525000,15.733334
test,2025-02-07,21.833334,20.316668,19.483334,15.733334
test,2025-02-14,29.191668,28.541666,21.283333,18.908333
test,2025-02-21,31.816668,29.191668,25.866667,19.483334
test,2025-02-28,34.549999,31.816668,28.850000,21.291666
test,2025-03-01,34.549999,31.816668,28.850000,21.833334
test,2025-03-07,34.549999,31.816668,28.975000,24.966667
test,2025-03-14,35.091667,33.275002,29.466667,26.141666
test,2025-03-21,35.091667,33.275002,29.466667,24.966667
test,2025-03-28,39.458332,35.091667,30.545454,26.783333
test,2025-04-01,39.458332,35.508335,30.545454,27.049999
test,2025-04-07,39.458332,35.508335,30.308332,27.049999
test,2025-04-14,39.458332,35.716667,32.291668,29.036364
test,2025-04-21,40.958332,38.325001,33.891666,29.025000
test,2025-04-28,40.958332,35.716667,33.891666,29.766666
test,2025-05-01,40.958332,35.716667,33.483334,29.766666
test,2025-05-07,40.958332,35.716667,33.875000,30.850000
test,2025-05-14,40.958332,35.375000,34.200001,32.349998
test,2025-05-21,40.016666,35.133335,34.200001,32.633335
test,2025-05-28,35.375000,34.924999,34.000000,33.041668
test,2025-06-01,37.291668,36.208332,34.924999,33.416668
