split,tag,y_p1,y_p3,y_p7,y_p15
test,2021-07-01,32.533333,32.416668,32.258335,31.483334
test,2021-07-07,34.583332,34.166668,32.466667,31.725000
test,2021-07-14,35.116665,34.299999,33.133335,32.272728
test,2021-07-21,35.116665,34.299999,33.216667,32.466667
test,2021-07-28,35.116665,34.299999,33.216667,32.466667
test,2021-08-01,35.116665,34.299999,33.366665,32.333332
test,2021-08-07,34.299999,33.216667,32.741665,32.125000
test,2021-08-14,33.366665,32.741665,32.158333,31.658333
test,2021-08-21,33.366665,32.266666,32.033333,31.416666
test,2021-08-28,33.808334,32.266666,31.758333,30.941668
test,2021-09-01,33.808334,32.033333,31.416666,30.650000
test,2021-09-07,33.808334,31.900000,30.700001,29.783333
test,2021-09-14,33.808334,31.325001,30.466667,29.450001
test,2021-09-21,33.808334,30.650000,29.725000,28.708334
test,2021-09-28,30.650000,29.633333,28.858334,28.225000
test,2021-10-01,30.758333,30.000000,29.066668,28.208334
test,2021-10-07,30.758333,30.000000,29.066668,27.283333
test,2021-10-14,30.984615,30.758333,29.725000,27.058332
test,2021-10-21,30.984615,30.758333,29.030769,26.946154
test,2021-10-28,30.984615,30.758333,29.030769,26.841667
test,2021-11-01,30.984615,30.384615,28.384615,26.723078
test,2021-11-07,30.984615,30.269230,28.230770,24.384615
test,2021-11-14,29.815384,28.284615,26.238462,23.146154
test,2021-11-21,29.815384,28.284615,24.038462,21.799999
test,2021-11-28,29.815384,28.284615,23.146154,19.684616
test,2021-12-01,25.684616,23.161539,21.430769,18.684616
test,2021-12-07,25.684616,23.161539,19.376923,17.892307
test,2021-12-14,23.161539,21.653847,19.376923,17.753845
test,2021-12-21,22.092308,21.130770,19.169231,17.438461
test,2021-12-28,22.092308,21.130770,19.169231,17.423077
test,2022-01-01,22.092308,21.130770,18.869230,15.638461
test,2022-01-07,22.092308,21.130770,18.869230,14.930769
test,2022-01-14,19.869230,19.569231,16.830769,14.838462
test,2022-01-21,20.361538,19.638462,18.169231,16.776922
test,2022-01-28,25.907692,20.361538,19.569231,17.338461
test,2022-02-01,25.907692,20.453846,19.569231,17.961538
test,2022-02-07,25.907692,21.884615,19.823076,18.169231
test,2022-02-14,25.907692,21.884615,18.846153,17.892307
test,2022-02-21,25.907692,21.884615,18.846153,16.653847
test,2022-02-28,25.630770,21.884615,18.569231,16.284615
test,2022-03-01,25.630770,21.884615,18.846153,16.284615
test,2022-03-07,32.046154,27.799999,22.907692,16.346153
test,2022-03-14,32.046154,30.461538,25.630770,19.415384
test,2022-03-21,34.807693,32.046154,27.799999,22.376923
test,2022-03-28,34.807693,32.046154,27.799999,24.100000
test,2022-04-01,34.807693,32.238461,29.069231,24.184616
test,2022-04-07,35.338463,33.130768,25.976923,23.691668
test,2022-04-14,35.338463,33.130768,26.830769,23.784615
test,2022-04-21,35.338463,32.238461,27.369230,24.523077
test,2022-04-28,35.338463,33.930771,28.984615,25.576923
test,2022-05-01,35.338463,33.930771,29.115385,25.592308
test,2022-05-07,34.676922,30.615385,28.984615,26.830769
test,2022-05-14,34.676922,31.661539,29.261538,28.169231
test,2022-05-21,34.676922,31.215385,29.230770,28.376923
test,2022-05-28,31.661539,31.207693,29.261538,28.576923
test,2022-06-01,31.661539,31.207693,29.484615,28.815384
test,2022-06-07,31.661539,31.207693,29.907692,29.438461
test,2022-06-14,31.207693,30.500000,30.000000,29.584616
test,2022-06-21,32.376923,31.207693,30.469231,29.900000
test,2022-06-28,32.376923,31.799999,31.038462,30.069231
test,2022-07-01,32.376923,32.061539,31.430769,30.500000
test,2022-07-07,32.376923,32.061539,31.546154,31.038462
test,2022-07-14,32.376923,32.061539,31.546154,31.138462
test,2022-07-21,32.369232,31.799999,31.515385,31.123077
test,2022-07-28,32.576923,32.061539,31.515385,31.130770
test,2022-08-01,33.407692,32.576923,31.530769,31.130770
test,2022-08-07,33.407692,32.576923,31.292307,31.100000
test,2022-08-14,33.407692,32.576923,31.630770,31.046154
test,2022-08-21,33.407692,32.576923,31.630770,30.892307
test,2022-08-28,33.407692,32.246155,31.276922,30.661539
test,2022-09-01,32.246155,31.292307,30.930769,30.492308
test,2022-09-07,32.246155,31.615385,30.892307,30.176924
test,2022-09-14,31.715385,31.215385,30.215385,29.684616
test,2022-09-21,31.715385,31.369230,30.323076,29.138462
test,2022-09-28,31.715385,31.369230,29.907692,27.815384
test,2022-10-01,31.615385,30.215385,29.407692,27.815384
test,2022-10-07,31.369230,29.407692,28.384615,27.338461
test,2022-10-14,31.369230,29.407692,28.384615,27.176924
test,2022-10-21,30.053846,29.130770,27.384615,26.353846
test,2022-10-28,29.407692,28.861538,26.484615,25.299999
test,2022-11-01,28.453846,27.269230,26.130770,24.615385
test,2022-11-07,27.753845,26.484615,24.792307,23.353846
test,2022-11-14,27.753845,26.230770,23.938461,22.707693
test,2022-11-21,27.753845,24.346153,23.430769,22.558332
test,2022-11-28,24.158333,23.623077,23.115385,21.730770
test,2022-12-01,24.158333,23.623077,22.875000,21.653847
test,2022-12-07,24.158333,23.400000,22.092308,19.507692
test,2022-12-14,24.158333,23.400000,20.338461,18.569231
test,2022-12-21,21.030769,19.969231,19.169231,18.415384
test,2022-12-28,22.038462,21.638462,19.969231,18.569231
test,2023-01-01,23.292307,22.038462,21.015385,18.961538
test,2023-01-07,23.292307,22.038462,21.015385,18.500000
test,2023-01-14,23.292307,22.038462,21.015385,17.984615
test,2023-01-21,23.292307,22.038462,19.969231,16.430769
test,2023-01-28,23.292307,19.676924,18.469231,16.430769
test,2023-02-01,29.000000,27.569231,19.576923,16.799999
test,2023-02-07,30.515385,28.838461,21.799999,18.438461
test,2023-02-14,30.515385,28.838461,24.761538,19.576923
test,2023-02-21,30.515385,28.838461,24.761538,20.430769
test,2023-02-28,30.515385,28.838461,24.761538,21.799999
test,2023-03-01,30.515385,28.838461,24.592308,21.438461
test,2023-03-07,31.153847,26.661539,22.423077,20.430769
test,2023-03-14,33.284615,31.153847,25.161539,20.692308
test,2023-03-21,33.284615,33.146152,27.630770,22.246155
test,2023-03-28,33.284615,33.146152,27.630770,22.508333
test,2023-04-01,33.284615,33.146152,27.630770,22.600000
test,2023-04-07,36.892307,33.284615,28.238462,23.253845
test,2023-04-14,36.892307,33.261539,27.392307,23.153847
test,2023-04-21,36.892307,33.469231,26.592308,23.253845
test,2023-04-28,36.892307,35.823078,29.799999,25.730770
test,2023-05-01,36.892307,35.823078,30.700001,26.161539
test,2023-05-07,40.707691,35.823078,30.700001,26.515385
test,2023-05-14,40.707691,35.823078,31.461538,27.146154
test,2023-05-21,40.707691,35.361538,30.700001,27.538462
test,2023-05-28,40.707691,34.815384,30.030769,28.038462
test,2023-06-01,40.707691,34.815384,29.830769,28.738462
test,2023-06-07,35.361538,30.346153,29.553846,28.915384
test,2023-06-14,35.361538,31.884615,30.346153,29.423077
test,2023-06-21,33.799999,33.038460,32.623077,30.261538
test,2023-06-28,34.607693,34.030769,33.038460,32.000000
test,2023-07-01,34.607693,34.030769,33.230770,32.476925
test,2023-07-07,34.607693,34.030769,33.230770,32.476925
test,2023-07-14,34.607693,34.030769,33.038460,32.476925
test,2023-07-21,34.607693,34.030769,32.784615,32.092308
test,2023-07-28,33.807693,32.692307,32.238461,31.776922
test,2023-08-01,33.515385,32.361538,32.092308,31.692308
test,2023-08-07,33.515385,32.692307,32.061539,31.484615
test,2023-08-14,36.707691,33.630768,32.361538,31.684616
test,2023-08-21,36.707691,33.630768,32.353848,31.169231
test,2023-08-28,36.707691,33.630768,32.353848,30.761538
test,2023-09-01,36.707691,33.630768,32.353848,30.753845
test,2023-09-07,36.707691,32.769230,31.630770,30.615385
test,2023-09-14,31.784615,31.315384,30.700001,30.315384
test,2023-09-21,31.784615,31.315384,30.676924,29.015385
test,2023-09-28,36.153847,33.438461,31.630770,29.015385
test,2023-10-01,36.153847,33.438461,31.715385,29.015385
test,2023-10-07,36.153847,33.438461,31.815384,29.169231
test,2023-10-14,36.153847,33.438461,31.815384,28.376923
test,2023-10-21,36.153847,33.438461,31.815384,29.176924
test,2023-10-28,31.907692,31.769230,29.838461,26.807692
test,2023-11-01,31.907692,29.838461,27.592308,25.876923
test,2023-11-07,29.838461,27.546154,26.592308,24.776922
test,2023-11-14,27.446154,25.876923,24.953846,23.076923
test,2023-11-21,27.446154,24.953846,23.361538,22.200001
test,2023-11-28,27.446154,24.469231,23.076923,21.292307
test,2023-12-01,27.446154,24.469231,22.861538,21.223078
test,2023-12-07,23.323076,22.200001,21.292307,21.107693
test,2023-12-14,23.723078,22.200001,21.292307,20.838461
test,2023-12-21,23.723078,21.576923,21.138462,20.169231
test,2023-12-28,23.723078,22.815384,21.138462,20.169231
test,2024-01-01,23.723078,22.815384,20.730770,18.961538
test,2024-01-07,23.723078,22.815384,20.169231,17.507692
test,2024-01-14,22.815384,21.530769,20.169231,17.861538
test,2024-01-21,22.815384,21.323076,19.500000,17.438461
test,2024-01-28,21.830769,21.323076,19.400000,18.007692
test,2024-02-01,21.830769,21.430769,20.953846,18.923077
test,2024-02-07,22.525000,21.469231,21.161539,19.392307
test,2024-02-14,26.750000,22.525000,20.953846,19.075001
test,2024-02-21,26.750000,22.846153,21.469231,19.400000
test,2024-02-28,30.292307,26.183332,22.384615,20.125000
test,2024-03-01,30.292307,26.384615,22.846153,20.125000
test,2024-03-07,31.784615,30.876923,26.183332,21.692308
test,2024-03-14,31.784615,30.876923,25.746155,21.792307
test,2024-03-21,32.333332,31.523077,26.650000,23.233334
test,2024-03-28,39.591667,32.333332,30.876923,25.223078
test,2024-04-01,39.591667,32.333332,27.608334,23.658333
test,2024-04-07,39.591667,32.333332,26.650000,23.658333
test,2024-04-14,39.591667,37.554546,29.681818,24.058332
test,2024-04-21,39.591667,37.554546,29.681818,24.500000
test,2024-04-28,37.554546,33.690910,29.450001,24.900000
test,2024-05-01,37.554546,33.690910,29.450001,25.427273
test,2024-05-07,37.554546,33.690910,30.754545,27.263636
test,2024-05-14,35.981819,32.918182,31.054546,29.190908
test,2024-05-21,35.981819,33.163635,32.000000,29.963636
test,2024-05-28,35.363636,32.936363,31.400000,30.418182
test,2024-06-01,35.363636,32.936363,31.418182,30.718182
test,2024-06-07,35.363636,33.163635,31.500000,30.936363
test,2024-06-14,35.363636,34.027271,32.381817,31.109091
test,2024-06-21,34.254547,33.972729,32.290909,31.418182
test,2024-06-28,34.254547,33.972729,32.627274,32.018181
test,2024-07-01,34.254547,33.972729,32.763638,32.145454
test,2024-07-07,34.254547,33.536366,32.627274,32.299999
test,2024-07-14,32.972729,32.763638,32.390907,32.036366
test,2024-07-21,32.972729,32.763638,32.472729,32.009090
test,2024-07-28,33.318180,32.572727,32.381817,32.009090
test,2024-08-01,33.318180,32.472729,32.327274,31.927273
test,2024-08-07,33.318180,32.472729,32.200001,31.781818
test,2024-08-14,33.418182,32.527271,32.254547,31.718182
test,2024-08-21,33.418182,32.527271,31.872726,31.436363
test,2024-08-28,33.418182,31.754545,31.527273,31.036364
test,2024-09-01,33.418182,31.754545,31.490910,30.690908
test,2024-09-07,33.418182,31.754545,31.154545,29.945454
test,2024-09-14,31.154545,30.400000,29.981817,29.227272
test,2024-09-21,30.400000,30.027273,29.527273,28.863636
test,2024-09-28,30.027273,29.563637,28.890909,28.427273
test,2024-10-01,29.581818,29.227272,28.890909,28.000000
test,2024-10-07,29.581818,29.227272,28.890909,27.763636
test,2024-10-14,29.581818,29.136364,28.400000,27.054546
test,2024-10-21,29.563637,28.890909,27.709091,25.618181
test,2024-10-28,28.990910,28.400000,26.663637,24.545454
test,2024-11-01,28.490910,27.709091,26.409090,23.945454
test,2024-11-07,27.600000,26.663637,24.545454,22.500000
test,2024-11-14,26.409090,24.545454,23.372726,21.440001
test,2024-11-21,26.409090,23.372726,21.700001,20.654545
test,2024-11-28,23.372726,22.370001,21.518183,20.563637
test,2024-12-01,23.372726,22.370001,21.518183,20.563637
test,2024-12-07,23.372726,21.700001,21.219999,19.963636
test,2024-12-14,21.654545,21.209091,20.525000,19.054546
test,2024-12-21,21.845455,21.290909,20.525000,18.909090
test,2024-12-28,21.845455,21.158333,20.525000,18.908333
test,2025-01-01,22.583334,21.290909,20.650000,19.145454
test,2025-01-07,22.583334,21.290909,20.616667,19.075001
test,2025-01-14,22.583334,21.158333,20.058332,18.883333
test,2025-01-21,22.583334,20.908333,19.575001,18.816668
test,2025-01-28,22.583334,20.908333,19.083334,17.116667
test,2025-02-01,21.600000,19.575001,18.866667,17.116667
test,2025-02-07,21.600000,20.299999,19.672728,17.384615
test,2025-02-14,29.684616,27.600000,20.430769,19.575001
test,2025-02-21,30.653847,29.684616,27.053846,19.846153
test,2025-02-28,33.538460,30.653847,27.823076,20.430769
test,2025-03-01,33.538460,30.653847,27.823076,20.430769
test,2025-03-07,33.538460,30.653847,29.453846,22.892307
test,2025-03-14,33.538460,30.653847,29.684616,23.269230
test,2025-03-21,33.538460,31.215385,27.969231,22.869230
test,2025-03-28,34.592308,33.538460,28.907692,23.453846
test,2025-04-01,36.361538,34.415386,28.907692,23.292307
test,2025-04-07,36.361538,34.415386,27.723078,23.523077
test,2025-04-14,36.361538,34.415386,30.423077,25.184616
test,2025-04-21,40.069229,34.592308,30.423077,25.323076
test,2025-04-28,40.069229,35.546154,30.007692,26.784615
test,2025-05-01,40.069229,31.138462,29.469231,26.415384
test,2025-05-07,40.069229,32.692307,30.007692,27.315384
test,2025-05-14,40.069229,32.692307,29.546154,27.369230
test,2025-05-21,35.546154,30.869230,29.576923,28.176924
test,2025-05-28,32.692307,30.292307,29.815384,29.307692
test,2025-06-01,32.453846,31.100000,30.269230,29.461538
