split,tag,y_p1,y_p3,y_p7,y_p15
test,2021-06-28,34.075001,33.841667,33.549999,32.733334
test,2021-07-01,34.075001,33.841667,33.541668,32.733334
test,2021-07-07,37.408333,35.641666,34.075001,32.900002
test,2021-07-14,37.591667,37.150002,34.383335,33.549999
test,2021-07-21,37.591667,37.150002,34.575001,33.599998
test,2021-07-28,37.591667,37.150002,34.575001,33.599998
test,2021-08-01,37.591667,37.150002,34.575001,33.708332
test,2021-08-07,37.150002,34.383335,33.891666,33.258335
test,2021-08-14,34.758335,33.941666,33.474998,32.716667
test,2021-08-21,34.849998,33.941666,33.258335,32.583332
test,2021-08-28,34.849998,33.941666,33.058334,31.991667
test,2021-09-01,34.849998,33.566666,32.599998,31.700001
test,2021-09-07,34.849998,33.566666,31.983334,30.608334
test,2021-09-14,33.566666,32.033333,31.700001,30.183332
test,2021-09-21,33.566666,32.033333,30.233334,29.875000
test,2021-09-28,32.033333,30.233334,29.924999,29.450001
test,2021-10-01,32.033333,31.291666,30.183332,29.316668
test,2021-10-07,33.966667,31.775000,30.233334,29.418182
test,2021-10-14,33.966667,31.291666,29.950001,28.191668
test,2021-10-21,33.966667,31.291666,29.950001,27.750000
test,2021-10-28,33.966667,31.291666,29.950001,27.608334
test,2021-11-01,33.966667,30.549999,29.741667,27.327272
test,2021-11-07,32.775002,30.166666,28.908333,25.383333
test,2021-11-14,32.775002,28.908333,26.508333,23.833334
test,2021-11-21,32.775002,28.666666,24.333334,22.650000
test,2021-11-28,32.775002,28.666666,23.833334,20.516666
test,2021-12-01,25.250000,24.333334,22.650000,20.049999
test,2021-12-07,25.250000,24.333334,20.516666,19.041666
test,2021-12-14,22.733334,21.516666,20.600000,18.708334
test,2021-12-21,22.350000,20.883333,20.225000,18.049999
test,2021-12-28,22.350000,20.883333,20.225000,17.825001
test,2022-01-01,22.350000,20.825001,19.058332,16.450001
test,2022-01-07,22.350000,20.825001,19.966667,15.916667
test,2022-01-14,21.283333,20.483334,17.316668,15.408334
test,2022-01-21,21.283333,20.483334,18.416666,16.533333
test,2022-01-28,25.116667,21.283333,19.458334,18.158333
test,2022-02-01,25.116667,21.575001,19.924999,18.416666
test,2022-02-07,27.775000,23.125000,19.850000,18.766666
test,2022-02-14,27.775000,23.125000,19.683332,18.608334
test,2022-02-21,27.775000,23.125000,19.683332,18.308332
test,2022-02-28,27.775000,23.125000,19.683332,17.108334
test,2022-03-01,27.775000,23.125000,19.716667,17.108334
test,2022-03-07,32.483334,26.891666,23.000000,18.066668
test,2022-03-14,32.491665,29.118181,26.672728,19.891666
test,2022-03-21,35.633335,32.491665,27.333334,22.991667
test,2022-03-28,35.633335,32.491665,27.333334,23.975000
test,2022-04-01,35.633335,33.200001,29.118181,24.708334
test,2022-04-07,35.633335,33.633335,28.091667,23.918182
test,2022-04-14,35.633335,33.633335,28.091667,24.708334
test,2022-04-21,35.358334,33.200001,28.091667,26.066668
test,2022-04-28,35.358334,33.200001,29.424999,26.708334
test,2022-05-01,35.358334,31.508333,29.950001,27.158333
test,2022-05-07,34.174999,31.008333,30.450001,27.908333
test,2022-05-14,34.400002,33.099998,30.991667,29.591667
test,2022-05-21,34.400002,32.808334,30.674999,29.875000
test,2022-05-28,34.400002,32.808334,30.991667,29.950001
test,2022-06-01,34.400002,32.808334,31.058332,30.275000
test,2022-06-07,34.400002,32.808334,31.391666,30.475000
test,2022-06-14,32.616665,32.233334,31.566668,31.033333
test,2022-06-21,33.349998,32.616665,31.808332,31.241667
test,2022-06-28,33.372726,33.075001,32.424999,31.600000
test,2022-07-01,33.833332,33.372726,32.924999,31.808332
test,2022-07-07,33.833332,33.372726,32.974998,32.216667
test,2022-07-14,33.833332,33.372726,32.974998,32.508335
test,2022-07-21,33.833332,33.372726,32.916668,32.316666
test,2022-07-28,34.466667,33.833332,32.983334,32.508335
test,2022-08-01,34.466667,33.591667,33.083332,32.508335
test,2022-08-07,34.466667,33.591667,33.083332,32.216667
test,2022-08-14,34.466667,33.591667,33.083332,32.208332
test,2022-08-21,34.466667,33.591667,32.983334,32.150002
test,2022-08-28,33.466667,33.083332,32.683334,31.958334
test,2022-09-01,32.849998,32.683334,32.325001,31.900000
test,2022-09-07,33.016666,32.825001,32.325001,31.525000
test,2022-09-14,33.016666,32.525002,31.583334,31.058332
test,2022-09-21,33.016666,32.525002,31.941668,30.508333
test,2022-09-28,33.016666,31.941668,31.466667,28.891666
test,2022-10-01,33.016666,31.525000,30.508333,28.799999
test,2022-10-07,32.375000,29.333334,28.891666,28.225000
test,2022-10-14,32.375000,29.333334,28.450001,27.875000
test,2022-10-21,31.366667,29.116667,27.983334,26.725000
test,2022-10-28,30.799999,28.333334,27.549999,26.158333
test,2022-11-01,30.799999,27.891666,26.658333,25.308332
test,2022-11-07,30.799999,27.891666,25.866667,24.166666
test,2022-11-14,30.799999,26.791666,24.483334,23.299999
test,2022-11-21,30.799999,25.633333,24.483334,23.183332
test,2022-11-28,25.691668,24.700001,24.166666,22.850000
test,2022-12-01,25.691668,24.700001,23.641666,22.549999
test,2022-12-07,25.691668,24.700001,23.183332,20.841667
test,2022-12-14,25.691668,24.700001,22.549999,19.766666
test,2022-12-21,22.041666,21.108334,20.299999,19.066668
test,2022-12-28,22.825001,22.041666,20.525000,19.424999
test,2023-01-01,25.891666,22.825001,20.975000,19.633333
test,2023-01-07,25.891666,22.825001,20.975000,19.424999
test,2023-01-14,25.891666,22.825001,20.975000,19.049999
test,2023-01-21,25.891666,22.825001,20.525000,17.408333
test,2023-01-28,23.933332,19.958334,19.100000,17.408333
test,2023-02-01,29.458334,28.283333,19.174999,17.991667
test,2023-02-07,33.341667,28.433332,23.191668,18.816668
test,2023-02-14,33.341667,28.433332,25.866667,19.958334
test,2023-02-21,33.341667,28.433332,25.866667,20.750000
test,2023-02-28,33.341667,28.433332,26.166666,22.766666
test,2023-03-01,33.341667,28.283333,25.866667,22.583334
test,2023-03-07,32.025002,26.516666,23.941668,21.091667
test,2023-03-14,33.641666,31.600000,26.516666,21.508333
test,2023-03-21,33.641666,32.025002,28.733334,22.841667
test,2023-03-28,33.641666,32.025002,28.733334,23.716667
test,2023-04-01,33.641666,32.025002,28.733334,23.716667
test,2023-04-07,36.208332,33.033333,29.908333,24.400000
test,2023-04-14,36.208332,30.358334,27.333334,24.416666
test,2023-04-21,36.208332,31.475000,27.333334,24.950001
test,2023-04-28,37.950001,31.958334,30.358334,27.025000
test,2023-05-01,37.950001,33.383335,31.033333,27.308332
test,2023-05-07,42.416668,37.083332,31.475000,28.433332
test,2023-05-14,42.416668,37.083332,31.558332,29.083334
test,2023-05-21,42.416668,37.083332,31.558332,29.083334
test,2023-05-28,42.416668,36.758335,31.041666,29.408333
test,2023-06-01,42.416668,36.758335,30.883333,30.049999
test,2023-06-07,36.758335,32.291668,30.991667,30.150000
test,2023-06-14,35.566666,32.341667,31.549999,30.691668
test,2023-06-21,36.091667,35.091667,33.541668,31.325001
test,2023-06-28,36.275002,36.066666,35.091667,33.483334
test,2023-07-01,36.275002,36.066666,35.116665,33.549999
test,2023-07-07,36.275002,36.066666,35.116665,33.799999
test,2023-07-14,36.275002,36.066666,35.116665,33.875000
test,2023-07-21,36.275002,35.858334,34.766666,33.366665
test,2023-07-28,35.516666,34.766666,33.549999,32.833332
test,2023-08-01,35.066666,34.008335,33.236362,32.733334
test,2023-08-07,35.066666,33.941666,33.027271,32.625000
test,2023-08-14,39.983334,35.974998,33.549999,32.625000
test,2023-08-21,39.983334,35.974998,33.549999,32.216667
test,2023-08-28,39.983334,35.974998,33.549999,32.041668
test,2023-09-01,39.983334,35.974998,33.216667,31.950001
test,2023-09-07,39.983334,35.674999,32.424999,31.708334
test,2023-09-14,32.866665,32.341667,31.908333,31.250000
test,2023-09-21,32.866665,32.341667,31.908333,29.716667
test,2023-09-28,33.472729,32.866665,31.790909,29.716667
test,2023-10-01,33.472729,32.636364,31.272728,29.716667
test,2023-10-07,33.472729,32.636364,31.272728,29.700001
test,2023-10-14,33.472729,32.636364,31.272728,29.700001
test,2023-10-21,33.472729,32.636364,31.272728,29.790909
test,2023-10-28,32.636364,31.799999,30.372726,27.872726
test,2023-11-01,30.727272,30.372726,28.845455,26.672728
test,2023-11-07,30.727272,28.636364,27.763636,25.563637
test,2023-11-14,28.636364,26.672728,26.045454,24.245455
test,2023-11-21,28.636364,26.045454,24.900000,23.518183
test,2023-11-28,28.636364,25.872726,24.045454,23.127274
test,2023-12-01,28.636364,25.872726,24.045454,22.809092
test,2023-12-07,25.872726,24.600000,23.136364,22.172728
test,2023-12-14,25.872726,24.045454,23.136364,21.845455
test,2023-12-21,24.909090,23.636364,22.163637,20.690908
test,2023-12-28,24.909090,23.445454,21.920000,20.672728
test,2024-01-01,24.909090,23.445454,21.409090,19.127274
test,2024-01-07,24.909090,23.445454,20.690908,17.836363
test,2024-01-14,24.299999,22.363636,20.690001,18.530001
test,2024-01-21,25.059999,23.490000,20.059999,18.170000
test,2024-01-28,25.059999,21.636364,20.318182,19.080000
test,2024-02-01,26.145454,23.490000,21.209091,19.372726
test,2024-02-07,26.145454,23.490000,21.636364,20.059999
test,2024-02-14,26.145454,23.836363,21.636364,20.290909
test,2024-02-21,26.145454,25.609091,22.581818,21.018183
test,2024-02-28,29.918182,26.145454,23.836363,21.018183
test,2024-03-01,29.918182,26.145454,24.890909,21.018183
test,2024-03-07,32.509090,29.918182,26.027273,22.818182
test,2024-03-14,32.509090,29.918182,26.027273,23.291666
test,2024-03-21,33.541668,30.427273,27.727272,24.727272
test,2024-03-28,41.216667,33.541668,29.918182,25.525000
test,2024-04-01,41.216667,33.541668,27.866667,25.525000
test,2024-04-07,41.216667,33.541668,27.566668,25.500000
test,2024-04-14,41.216667,38.366665,28.516666,26.166666
test,2024-04-21,41.216667,38.366665,31.708334,26.283333
test,2024-04-28,38.366665,35.133335,31.266666,26.958334
test,2024-05-01,38.366665,35.133335,31.266666,27.041666
test,2024-05-07,38.366665,35.133335,31.708334,28.908333
test,2024-05-14,38.275002,34.849998,31.883333,30.891666
test,2024-05-21,38.275002,34.849998,33.533333,31.358334
test,2024-05-28,37.025002,34.566666,33.391666,31.808332
test,2024-06-01,37.025002,34.566666,33.391666,32.166668
test,2024-06-07,37.025002,34.849998,33.583332,32.375000
test,2024-06-14,37.025002,36.183334,34.233334,33.008335
test,2024-06-21,36.266666,35.933334,33.891666,33.266666
test,2024-06-28,36.266666,35.933334,34.691666,33.608334
test,2024-07-01,36.266666,35.933334,34.691666,33.733334
test,2024-07-07,36.266666,35.516666,34.424999,33.866665
test,2024-07-14,35.041668,34.691666,34.166668,33.733334
test,2024-07-21,35.041668,34.691666,34.333332,33.808334
test,2024-07-28,37.000000,34.424999,34.166668,33.808334
test,2024-08-01,37.000000,34.424999,34.150002,33.658333
test,2024-08-07,37.000000,34.366665,34.008335,33.424999
test,2024-08-14,37.000000,34.441666,34.016666,33.250000
test,2024-08-21,37.000000,34.441666,33.983334,33.066666
test,2024-08-28,35.166668,33.733334,33.200001,32.433334
test,2024-09-01,35.166668,33.733334,33.174999,31.924999
test,2024-09-07,35.166668,33.733334,33.141666,31.033333
test,2024-09-14,33.733334,31.716667,31.058332,30.475000
test,2024-09-21,31.366667,31.250000,30.825001,29.725000
test,2024-09-28,31.266666,30.841667,29.958334,29.391666
test,2024-10-01,31.250000,29.975000,29.558332,29.116667
test,2024-10-07,31.250000,29.975000,29.509090,28.781818
test,2024-10-14,31.250000,29.509090,29.081818,27.045454
test,2024-10-21,29.509090,29.233334,27.791666,26.066668
test,2024-10-28,29.424999,28.654545,26.590910,25.383333
test,2024-11-01,29.424999,27.791666,26.345455,24.941668
test,2024-11-07,29.424999,26.750000,25.933332,24.625000
test,2024-11-14,26.750000,26.066668,24.799999,22.666666
test,2024-11-21,26.750000,25.933332,22.866667,21.866667
test,2024-11-28,25.933332,23.033333,22.666666,21.650000
test,2024-12-01,25.933332,23.033333,22.666666,21.549999
test,2024-12-07,23.816668,23.033333,22.600000,20.958334
test,2024-12-14,23.100000,22.850000,21.650000,20.100000
test,2024-12-21,23.483334,22.850000,21.600000,20.100000
test,2024-12-28,23.483334,22.850000,21.491667,19.650000
test,2025-01-01,23.483334,22.850000,21.825001,20.100000
test,2025-01-07,23.483334,22.625000,21.600000,20.174999
test,2025-01-14,23.483334,22.516666,20.766666,19.858334
test,2025-01-21,22.674999,22.516666,20.700001,19.841667
test,2025-01-28,22.674999,22.516666,20.674999,17.733334
test,2025-02-01,22.674999,20.983334,19.891666,17.733334
test,2025-02-07,22.674999,21.158333,20.583334,18.025000
test,2025-02-14,31.233334,27.250000,21.616667,20.275000
test,2025-02-21,31.233334,28.733334,25.775000,20.583334
test,2025-02-28,35.208332,31.233334,27.250000,21.366667
test,2025-03-01,35.208332,31.233334,27.250000,21.525000
test,2025-03-07,35.208332,31.233334,28.533333,23.691668
test,2025-03-14,35.208332,32.766666,28.733334,24.933332
test,2025-03-21,35.208332,32.766666,29.075001,23.691668
test,2025-03-28,39.775002,35.208332,29.083334,25.308332
test,2025-04-01,39.775002,36.408333,29.083334,24.933332
test,2025-04-07,39.775002,36.408333,27.174999,24.808332
test,2025-04-14,39.775002,36.408333,29.083334,26.558332
test,2025-04-21,39.775002,38.216667,30.316668,26.766666
test,2025-04-28,39.066666,36.808334,30.316668,27.299999
test,2025-05-01,39.066666,32.141666,29.950001,27.549999
test,2025-05-07,39.066666,32.141666,30.316668,28.275000
test,2025-05-14,39.066666,31.900000,30.316668,29.058332
test,2025-05-21,36.808334,31.008333,30.416666,29.533333
test,2025-05-28,31.900000,31.358334,30.908333,30.183332
test,2025-06-01,33.799999,32.908333,31.008333,30.408333
